image_id,ast_tree_count,total_ast_node_count,max_ast_depth,frac_expression_count,sup_expression_count,sub_expression_count,sqrt_expression_count,env_expression_count,bigop_expression_count,accent_expression_count,stackrel_expression_count,textcircled_expression_count,distinct_structure_type_count,structure_combination,total_token_count,distinct_token_count,rare10_token_occurrence_count,rare10_expression_count,has_rare10,english_tokens,digit_tokens,greek_tokens,special_symbol_tokens,operator_tokens,grouping_tokens,structural_tokens,CJK_tokens,punctuation_tokens,layout__alignment_tokens,other__unknown_tokens
20241027-1420-030a-3c00-89d88d678752_bd080975-ce1e-40f5-b461-995abe173b42_15分,16,57,2,13,1,8,2,3,0,0,0,0,5,frac+sup+sub+sqrt+env,722,75,0,0,False,107,104,0,49,68,34,275,52,29,4,0
20241027-1420-030a-3c00-89d88d678752_e2c42327-bca3-4412-aacd-cdf7d9dec45c_6分,21,49,3,8,1,12,2,2,0,0,0,0,5,frac+sup+sub+sqrt+env,519,69,0,0,False,65,94,0,26,54,18,207,38,13,4,0
20241030-0149-33a7-8128-278274335153_118b1025-9d87-4ae3-9218-950eb110e7a9_13分,34,61,2,21,8,0,9,0,0,0,0,6,4,frac+sup+sqrt+textcircled,589,50,0,0,False,3,108,55,66,72,16,239,25,5,0,0
20241030-0149-33a7-8128-278274335153_2366f817-1b2f-4979-ac30-19e0227eed21_2分,12,18,1,5,5,1,0,0,0,0,0,0,3,frac+sup+sub,219,38,0,0,False,4,45,28,30,27,8,64,11,2,0,0
20241030-0149-33a7-8128-278274335153_7e8725aa-7904-4434-b157-b92b3b85fc77_6分,20,32,2,12,7,1,0,0,0,0,0,0,3,frac+sup+sub,376,49,0,0,False,6,59,45,60,44,8,130,22,2,0,0
20241030-0149-33a7-8128-278274335153_edda2ca6-7b1b-4750-af34-b15db50de007_1分,3,3,1,0,1,1,0,0,0,0,0,0,2,sup+sub,38,14,0,0,False,6,10,0,0,8,4,9,0,1,0,0
20241102-0017-1236-2efc-6ca061656043_01dbfc93-1383-4365-bfd5-a6762a30441f_13分,22,11,1,0,2,5,0,3,0,0,0,0,3,sup+sub+env,261,44,0,0,False,44,49,5,15,53,24,48,12,8,3,0
20241102-0017-1236-2efc-6ca061656043_23e4b05b-927c-4a32-a368-5aa8b9338f83_6分,13,11,1,4,0,3,0,2,0,0,0,0,3,frac+sub+env,189,39,0,0,False,27,32,4,4,37,6,56,15,5,3,0
20241102-0017-1236-2efc-6ca061656043_5a509a2e-05cc-4993-bc72-c63b6a890f64_5分,5,3,1,0,0,1,0,2,0,0,0,0,2,sub+env,61,28,0,0,False,10,8,1,3,11,2,19,4,1,2,0
20241102-0017-1236-2efc-6ca061656043_80049b54-93b2-4b04-b480-6e586ec24136_4分,7,3,1,0,0,1,0,1,0,0,0,1,3,sub+env+textcircled,72,34,0,0,False,8,13,1,4,12,6,14,11,2,1,0
20241102-0017-1236-2efc-6ca061656043_957ef5f5-7a6c-4d14-99ca-da52d0899b55_5分,9,4,1,2,0,2,0,0,0,0,0,0,2,frac+sub,77,24,0,0,False,12,16,2,4,16,6,16,5,0,0,0
20241102-0017-1236-2efc-6ca061656043_cfb70c97-cdff-48a1-b9e2-00d429067551_15分,17,33,2,4,0,10,0,3,0,0,0,6,4,frac+sub+env+textcircled,493,59,1,1,True,59,96,10,16,66,50,131,34,27,4,0
20241102-0017-1236-2efc-6ca061656043_dc8a97d1-425e-4615-8d55-d39e0defa669_12分,25,31,2,6,6,8,0,3,0,0,0,0,4,frac+sup+sub+env,503,62,1,1,True,63,91,13,25,90,40,131,23,21,6,0
20241102-0017-1236-2efc-6ca061656043_e2a9ea48-82a5-467f-8cb4-662b4cdc3be7_16分,22,21,1,2,4,8,0,4,0,0,0,0,4,frac+sup+sub+env,447,75,0,0,False,79,55,9,23,67,26,94,69,20,5,0
20241104-0722-2680-8137-2d6d5f150681_10e401bc-3b6d-4f9a-b53b-673d240e2fbe_13分,26,34,2,7,11,4,0,2,0,0,0,0,4,frac+sup+sub+env,572,62,0,0,False,122,96,0,16,104,48,139,34,9,4,0
20241104-0722-2680-8137-2d6d5f150681_25e6c52a-33f3-4861-8508-759378f40f0b_7分,32,29,2,4,16,1,0,1,0,0,0,0,4,frac+sup+sub+env,513,53,0,0,False,120,97,0,13,98,62,104,16,2,1,0
20241104-0722-2680-8137-2d6d5f150681_65923c08-0800-415f-97a9-434341f1cf44_17分,34,48,2,11,20,5,0,2,0,0,0,0,4,frac+sup+sub+env,766,75,0,0,False,129,145,0,37,138,72,186,46,11,2,0
20241104-0722-2680-8137-2d6d5f150681_a942d90e-e7be-4762-b675-b449c718c893_1分,9,6,1,0,3,0,0,2,0,0,0,0,2,sup+env,157,31,0,0,False,38,27,0,5,32,18,28,6,1,2,0
20241105-0955-09df-58f6-50853c239122_28527c73-9e76-4eb6-9570-80da641da06b_6分,19,26,3,5,7,0,4,1,0,0,0,0,4,frac+sup+sqrt+env,383,68,1,1,True,48,79,0,16,66,20,106,43,3,2,0
20241105-0955-09df-58f6-50853c239122_2e15d18e-bdb8-4b47-b333-ca58c64f6780_9分,14,28,3,2,6,2,4,0,0,0,0,0,4,frac+sup+sub+sqrt,304,64,0,0,False,35,57,0,18,42,16,92,40,4,0,0
20241105-0955-09df-58f6-50853c239122_5ad174b0-bf1d-4991-8db1-698997ee86b3_13分,13,28,3,3,7,1,3,1,0,0,0,0,5,frac+sup+sub+sqrt+env,371,69,0,0,False,47,64,0,17,60,22,102,48,9,2,0
20241105-0955-09df-58f6-50853c239122_e6dd35f4-2a71-40a7-95db-28ca768b9769_6分,8,0,0,0,0,0,0,0,0,0,0,0,0,,90,42,0,0,False,8,18,0,3,17,10,0,29,5,0,0
20241111-0647-4514-3304-461c24876781_1730d24a-cd32-4cd3-9d54-1e0d9f2f677b_1分,14,57,3,6,7,13,0,1,0,0,0,0,4,frac+sup+sub+env,423,39,0,0,False,61,76,0,6,47,12,208,12,0,1,0
20241111-0647-4514-3304-461c24876781_391aa093-8708-4369-b79c-7103381b10c9_7分,24,113,3,15,15,21,0,2,0,0,0,0,4,frac+sup+sub+env,853,52,0,0,False,100,142,0,26,84,36,423,38,2,2,0
20241111-0647-4514-3304-461c24876781_47702678-1162-46fa-8d0a-df649ce552e0_15分,19,138,3,14,13,13,0,2,0,0,0,2,5,frac+sup+sub+env+textcircled,1016,57,0,0,False,99,195,0,31,93,40,524,22,10,2,0
20241111-0647-4514-3304-461c24876781_61da4317-6fa3-4af0-82a5-8539a6e1ceea_15分,24,109,3,14,10,22,0,2,0,0,0,0,4,frac+sup+sub+env,899,63,0,0,False,113,156,0,28,90,40,423,45,2,2,0
20241111-0647-4514-3304-461c24876781_69f17b6f-b5c2-4ed2-ac57-70b2a32d73bb_15分,39,158,3,20,14,31,0,2,0,0,0,0,4,frac+sup+sub+env,1240,71,0,0,False,159,218,0,28,134,44,596,54,5,2,0
20241111-0647-4514-3304-461c24876781_7bbb0c30-37a4-4155-b889-f67a1ff2d97d_3分,5,14,2,0,0,3,0,1,0,0,0,1,3,sub+env+textcircled,149,32,0,0,False,20,32,0,5,17,10,57,3,2,3,0
20241111-0647-4514-3304-461c24876781_99ae1e4a-7d76-4101-abf8-dc12548b5b0e_15分,19,106,3,10,12,16,0,3,0,0,0,0,4,frac+sup+sub+env,781,40,0,0,False,84,152,0,19,81,30,407,5,0,3,0
20241111-0647-4514-3304-461c24876781_b1fa7263-aa31-4210-9d15-f07d5a3304ab_3分,12,25,2,0,0,11,0,1,0,0,0,0,2,sub+env,206,40,0,0,False,33,38,0,11,23,6,80,13,1,1,0
20241112-0121-00e7-bd8d-b6064f251325_070f3789-e221-4884-a857-f87c31cec0a3_13分,56,89,3,10,2,4,23,2,0,11,1,0,7,frac+sup+sub+sqrt+env+accent+stackrel,1045,115,3,3,True,201,126,2,83,87,38,349,109,46,4,0
20241112-0121-00e7-bd8d-b6064f251325_3b25a506-cb02-436a-87c0-7d421722961f_7分,25,36,3,7,1,0,5,1,0,6,1,0,6,frac+sup+sqrt+env+accent+stackrel,641,108,1,1,True,150,48,0,55,35,34,157,120,41,1,0
20241112-0121-00e7-bd8d-b6064f251325_3edc9af1-ac7b-4fb9-b223-4d72bca79dc4_15分,15,1,1,0,1,0,0,0,0,0,0,0,1,sup,175,56,0,0,False,74,3,0,25,11,2,5,52,3,0,0
20241112-0121-00e7-bd8d-b6064f251325_8d9344a3-d2d9-40d8-b6bc-322e3bd5c06e_8分,58,102,3,15,4,10,21,3,0,10,1,0,7,frac+sup+sub+sqrt+env+accent+stackrel,1195,104,2,2,True,236,141,0,88,105,47,414,109,49,6,0
20241122-0347-1978-19b6-955c89533702_58a47869-44e6-4831-9169-ed0aa7acdd92_14分,24,26,2,5,11,1,1,0,0,0,0,0,4,frac+sup+sub+sqrt,604,55,3,1,True,65,263,0,13,78,22,98,28,37,0,0
20241122-0347-1978-19b6-955c89533702_6d6e8584-4c2b-43f7-b0f3-4e3fc0a5fbe9_15分,28,14,1,4,8,0,1,0,0,0,0,0,3,frac+sup+sqrt,608,70,16,4,True,72,219,0,9,102,36,50,75,44,1,0
20241122-0347-1978-19b6-955c89533702_708a08af-1068-44d6-b271-cb85538dc5a1_13分,18,12,2,1,2,1,0,0,0,0,0,3,4,frac+sup+sub+textcircled,459,92,20,6,True,38,137,0,20,48,58,42,89,27,0,0
20241122-0347-1978-19b6-955c89533702_978e1f0f-c8e9-447e-a693-70f8bbf192b9_5分,6,3,1,2,1,0,0,0,0,0,0,0,2,frac+sup,120,39,0,0,False,13,39,0,7,14,16,13,10,8,0,0
20241128-0044-5022-bb5a-27cbed652622_568ee226-57de-4b0d-b3cf-e011de49a5b8_11分,17,66,2,4,6,16,0,1,0,0,0,3,5,frac+sup+sub+env+textcircled,583,56,0,0,False,107,92,0,23,89,36,217,11,7,1,0
20241128-0044-5022-bb5a-27cbed652622_618b65ec-e7eb-4da8-b2c3-8d9e69628d51_17分,49,109,2,10,17,27,0,0,0,0,0,1,4,frac+sup+sub+textcircled,1023,54,1,1,True,172,191,0,46,187,46,351,17,13,0,0
20241128-0044-5022-bb5a-27cbed652622_9816640e-e34c-4920-aa95-eb1d6854b077_7分,16,49,2,3,2,14,0,0,0,0,0,4,4,frac+sup+sub+textcircled,382,35,1,1,True,68,58,0,15,52,16,159,14,0,0,0
20241128-0044-5022-bb5a-27cbed652622_e597c7a1-fa37-472e-9080-60f6fde081d2_17分,24,61,2,1,8,17,0,0,0,0,0,0,3,frac+sup+sub,515,35,0,0,False,108,78,0,21,94,18,189,6,1,0,0
20241128-0108-029c-c655-0b001c327790_05255419-3f3e-4d83-8bba-ee2534307a59_11分,11,34,2,9,1,0,3,0,0,0,0,0,3,frac+sup+sqrt,451,47,0,0,False,56,74,31,17,49,32,156,32,4,0,0
20241128-0108-029c-c655-0b001c327790_0769dc8d-873f-4ffa-9452-85ceaec5d923_11分,18,39,2,13,2,0,4,0,0,0,0,0,3,frac+sup+sqrt,482,45,0,0,False,51,81,36,19,53,34,175,27,6,0,0
20241128-0108-029c-c655-0b001c327790_44ed9101-16e7-47b9-8a5e-d217134c6b7e_13分,13,42,2,12,0,0,5,0,0,0,0,0,2,frac+sqrt,530,49,0,0,False,55,93,42,17,68,22,196,25,12,0,0
20241128-0108-029c-c655-0b001c327790_b7c4d194-cf5e-420e-b5d1-7323d9568ed2_6分,9,14,2,6,0,0,4,0,0,0,0,0,2,frac+sqrt,168,29,0,0,False,18,30,8,11,17,14,62,6,2,0,0
20241201-0113-29ac-03f4-b586ce898784_0d73a268-3cbd-4635-8773-8e4480c08957_1分,8,13,2,3,3,0,3,0,0,0,0,0,3,frac+sup+sqrt,131,45,1,1,True,14,20,0,10,10,6,45,23,3,0,0
20241201-0113-29ac-03f4-b586ce898784_7064beff-3055-41b3-8b61-82c4d8544c81_5分,8,29,3,5,4,2,3,2,0,0,0,0,5,frac+sup+sub+sqrt+env,257,46,0,0,False,34,40,0,5,33,16,113,9,5,2,0
20241201-0113-29ac-03f4-b586ce898784_7ef794b0-9d91-4a43-abe8-db229be72df3_15分,30,128,3,17,17,15,4,2,0,0,0,0,5,frac+sup+sub+sqrt+env,1090,80,2,2,True,160,187,0,34,120,38,480,56,13,2,0
20241201-0113-29ac-03f4-b586ce898784_85c32d0f-a5b9-4222-9d7d-ad9f60c23216_17分,20,54,3,10,10,5,5,0,0,0,0,0,4,frac+sup+sub+sqrt,651,52,0,0,False,100,139,0,10,112,66,208,12,4,0,0
20241201-0113-29ac-03f4-b586ce898784_90a48549-4f4d-42ab-81be-11ccd5210740_10分,16,70,3,6,11,4,3,3,0,0,0,0,5,frac+sup+sub+sqrt+env,600,68,0,0,False,83,120,1,6,68,24,251,38,6,3,0
20241201-0113-29ac-03f4-b586ce898784_ab845c3f-9e14-4d1c-bb00-a54ed171390a_8分,18,93,3,9,10,6,4,0,0,0,0,8,5,frac+sup+sub+sqrt+textcircled,785,80,2,1,True,142,118,0,25,93,34,305,56,12,0,0
20241202-0259-57fc-be86-7770be113739_89cec065-64bd-4f9a-a0ab-4f7f540944f5_15分,21,35,2,2,6,6,1,1,0,0,0,1,6,frac+sup+sub+sqrt+env+textcircled,486,100,1,1,True,69,69,1,29,47,31,114,105,20,1,0
20241202-0259-57fc-be86-7770be113739_9ee8538d-286e-4739-8857-703a25a84190_15分,36,54,3,5,7,9,2,2,0,0,0,2,6,frac+sup+sub+sqrt+env+textcircled,642,88,1,1,True,113,89,0,65,70,20,192,77,12,4,0
20241202-0259-57fc-be86-7770be113739_b3929099-49a0-46e7-921c-12aa1ed63306_8分,7,30,3,2,4,3,2,2,0,0,0,0,5,frac+sup+sub+sqrt+env,248,43,0,0,False,36,42,0,6,24,18,104,12,4,2,0
20241202-0259-57fc-be86-7770be113739_e6740d6b-3d24-45c0-824f-bd3bd5937e39_11分,21,32,2,1,8,3,2,1,0,0,0,2,6,frac+sup+sub+sqrt+env+textcircled,527,95,1,1,True,90,53,0,49,42,20,109,141,22,1,0
20241202-0745-00bd-057e-07b365368833_0be211b8-e34a-414e-bb03-594e063d036c_8分,14,43,2,7,9,6,4,0,0,0,0,0,4,frac+sup+sub+sqrt,352,42,0,0,False,42,67,0,16,45,16,151,11,4,0,0
20241202-0745-00bd-057e-07b365368833_3401eda3-585e-41b4-9d34-9516ac7a4a03_10分,20,103,3,12,13,6,5,3,0,0,0,0,5,frac+sup+sub+sqrt+env,785,38,0,0,False,148,108,0,31,82,38,366,8,0,4,0
20241202-0745-00bd-057e-07b365368833_780670c8-cbb9-4931-a13f-a411685a1836_15分,18,132,3,11,10,10,6,2,0,0,0,0,5,frac+sup+sub+sqrt+env,984,43,0,0,False,158,140,0,48,112,36,481,5,1,3,0
20241202-0745-00bd-057e-07b365368833_7bd91455-8a29-4d7e-be12-d771244bd887_1分,11,25,2,3,2,6,0,0,0,0,0,0,3,frac+sup+sub,227,42,0,0,False,26,36,0,24,21,4,89,25,2,0,0
20241202-0745-00bd-057e-07b365368833_822b9323-e2e6-4fe4-9818-bba2f340a66c_3分,12,45,3,6,7,5,2,1,0,0,0,0,5,frac+sup+sub+sqrt+env,405,32,0,0,False,93,47,0,33,47,10,171,2,0,2,0
20241202-0745-00bd-057e-07b365368833_a9b7112d-34c3-455a-b43d-4285b78426f2_10分,26,161,3,13,16,9,8,1,0,0,0,2,6,frac+sup+sub+sqrt+env+textcircled,985,46,0,0,False,128,169,0,33,81,26,528,12,7,1,0
20241202-0745-00bd-057e-07b365368833_b96e9f62-61ed-4bea-bb08-28501dd453cd_2分,8,41,3,3,3,4,2,0,0,0,0,0,4,frac+sup+sub+sqrt,296,28,0,0,False,52,35,0,25,27,6,143,7,1,0,0
20241202-0745-00bd-057e-07b365368833_c67ba5dc-bb5a-432b-878e-f7a87b16f00b_7分,18,87,3,7,10,9,4,0,0,0,0,0,4,frac+sup+sub+sqrt,607,33,0,0,False,125,77,0,21,63,20,291,8,2,0,0
20241204-0912-4931-cee0-757084929852_0a734658-3ca0-4bb8-ba01-8a1e4c61c238_12分,21,27,2,12,1,9,0,0,0,0,0,0,3,frac+sup+sub,466,50,0,0,False,82,63,0,19,87,66,111,34,4,0,0
20241204-0912-4931-cee0-757084929852_360291ff-8945-4d54-9e5d-38fc6a737612_11分,24,15,1,0,0,7,0,1,0,0,0,0,2,sub+env,337,46,0,0,False,70,44,0,19,62,62,50,24,5,1,0
20241204-0912-4931-cee0-757084929852_4879d72b-937b-4fb3-b7b9-f753a30a5dbd_2分,19,12,1,6,0,5,0,0,0,0,0,0,2,frac+sub,270,42,0,0,False,54,36,0,31,50,38,48,11,2,0,0
20241204-0912-4931-cee0-757084929852_58737a6d-43f8-4b7c-ad01-1048ee41c4c4_10分,26,24,1,10,2,8,0,0,0,0,0,2,4,frac+sup+sub+textcircled,455,55,0,0,False,65,73,0,32,72,64,92,39,18,0,0
20241204-0912-4931-cee0-757084929852_67e45705-9490-47f6-b9b0-c563191b0d12_5分,16,10,1,2,0,4,0,0,0,0,0,0,2,frac+sub,288,38,0,0,False,71,19,0,17,44,79,34,19,5,0,0
20241204-0912-4931-cee0-757084929852_b7cc74ed-3984-4bbc-8a46-1dc951bf1be1_1分,3,3,1,0,0,2,0,0,0,0,0,0,1,sub,47,22,0,0,False,9,4,0,4,5,10,9,5,1,0,0
20241204-0912-4931-cee0-757084929852_e1f3ee0a-75d9-4002-a33f-b06c84e1b07d_15分,35,22,1,8,1,7,0,0,0,0,0,0,3,frac+sup+sub,476,40,0,0,False,94,73,0,34,90,67,92,22,4,0,0
20241204-0912-4931-cee0-757084929852_ebe4fdbc-b8fd-4051-80c2-7726a6c06474_15分,37,35,2,10,2,11,0,2,0,0,0,2,5,frac+sup+sub+env+textcircled,603,51,0,0,False,113,78,0,50,98,91,137,32,2,2,0
20241208-0044-3879-15a0-b4e8e8859025_54dbfe70-2cbc-449f-bf23-a473fea5f6d1_5分,12,19,2,1,1,9,0,0,0,0,0,0,3,frac+sup+sub,175,37,0,0,False,33,28,0,7,23,6,59,18,1,0,0
20241208-0044-3879-15a0-b4e8e8859025_59b46904-42ef-4644-b439-1a1940a5b592_5分,16,27,2,1,1,12,0,0,0,0,0,3,4,frac+sup+sub+textcircled,242,42,0,0,False,42,46,0,4,33,6,83,27,1,0,0
20241208-0044-3879-15a0-b4e8e8859025_73a4c682-fd55-4804-b53c-05f6be7bb491_13分,30,61,3,8,6,17,0,0,0,0,0,3,4,frac+sup+sub+textcircled,553,63,0,0,False,86,81,10,15,69,28,213,48,3,0,0
20241208-0044-3879-15a0-b4e8e8859025_7cf7e935-8eef-436a-bf27-86700fb83b40_7分,34,72,2,9,8,19,0,0,0,0,0,0,3,frac+sup+sub,681,67,0,0,False,124,101,10,16,102,20,248,59,1,0,0
20241208-0044-3879-15a0-b4e8e8859025_7f412348-bce7-41ac-aa6e-d2344f224bce_7分,14,41,2,4,3,13,0,0,0,0,0,0,3,frac+sup+sub,330,37,0,0,False,64,44,9,10,44,8,135,15,1,0,0
20241208-0044-3879-15a0-b4e8e8859025_8e0674ca-b359-4bfd-a9b5-0bdbba8873ea_5分,11,24,2,1,1,10,0,0,0,0,0,0,3,frac+sup+sub,229,41,0,0,False,43,39,0,4,33,6,74,25,5,0,0
20241208-0044-3879-15a0-b4e8e8859025_e4254750-849d-4c23-961a-478d495f4c7f_8分,24,52,2,8,8,17,0,0,0,0,0,0,3,frac+sup+sub,513,59,0,0,False,89,74,6,30,70,20,182,36,6,0,0
20241208-0044-3879-15a0-b4e8e8859025_f02a1e57-5262-45ce-9c43-4f2861d879a4_1分,5,15,1,0,0,5,0,0,0,0,0,3,2,sub+textcircled,116,19,0,0,False,25,20,0,2,20,2,45,2,0,0,0
20241209-0017-251f-9c58-8b337a271745_0524ca9d-742f-43f0-b79d-eb853e37e57c_9分,14,25,2,8,4,2,1,1,0,0,0,0,5,frac+sup+sub+sqrt+env,421,73,0,0,False,50,94,0,6,58,32,110,64,6,1,0
20241209-0017-251f-9c58-8b337a271745_059f1eb7-e6aa-476e-8a99-88a2ef0eeb09_3分,19,31,2,7,7,10,0,1,0,0,0,0,4,frac+sup+sub+env,460,56,0,0,False,61,113,0,11,57,20,118,70,9,1,0
20241209-0017-251f-9c58-8b337a271745_3c121e65-3cdf-4cd6-b7fe-5fdf80a5d82e_2分,3,8,2,2,2,0,0,2,0,0,0,0,3,frac+sup+env,135,30,0,0,False,18,34,0,2,19,12,42,1,5,2,0
20241209-0017-251f-9c58-8b337a271745_632e8183-092c-4d69-aeb4-7bcfaf906639_9分,17,41,2,13,8,4,1,3,0,0,0,4,6,frac+sup+sub+sqrt+env+textcircled,633,71,0,0,False,78,144,0,26,87,40,180,61,14,3,0
20241210-0232-092d-dd83-4f7631328560_06a181c7-5b0e-4539-afe2-47e2ca82fcb1_4分,7,42,2,6,3,7,0,0,0,0,0,0,3,frac+sup+sub,372,48,0,0,False,57,51,0,3,43,22,166,23,7,0,0
20241210-0232-092d-dd83-4f7631328560_6e98afe2-9912-4fed-b456-ddc406de28d3_8分,18,88,3,18,1,15,0,1,0,0,0,3,5,frac+sup+sub+env+textcircled,668,50,0,0,False,97,96,0,12,63,38,339,19,3,1,0
20241210-0232-092d-dd83-4f7631328560_7fdc72eb-cf7b-44ce-a3b1-c663e3bd0d6a_17分,16,117,2,14,9,12,0,1,0,0,0,0,4,frac+sup+sub+env,990,67,2,1,True,153,126,0,29,144,28,456,34,19,1,0
20241210-0232-092d-dd83-4f7631328560_a8b801c9-716b-4a81-b633-88dad5ca66c1_17分,19,98,2,16,0,18,0,0,0,0,0,0,2,frac+sub,798,51,0,0,False,123,111,0,21,88,38,388,21,8,0,0
20241210-0244-030b-a440-408aa1706839_1b18fcd7-570a-42e7-9361-6e13a59f2f77_1分,15,15,1,1,2,8,0,0,0,0,0,0,3,frac+sup+sub,220,38,0,0,False,34,37,0,20,41,24,49,13,2,0,0
20241210-0244-030b-a440-408aa1706839_3c4f0dad-bc02-4125-88e8-0d5d9ecab558_4分,8,13,2,2,1,3,0,1,0,0,0,2,5,frac+sup+sub+env+textcircled,168,51,0,0,False,15,31,0,15,20,18,50,15,3,1,0
20241210-0244-030b-a440-408aa1706839_401e7bd2-4a8e-40c5-927b-23a39c3adb18_8分,17,17,2,7,0,7,0,0,0,0,0,0,2,frac+sub,380,63,0,0,False,55,49,0,21,34,58,65,87,11,0,0
20241210-0244-030b-a440-408aa1706839_6d0c06ce-8f91-4afb-a39c-6dc6a193a3e8_4分,5,6,1,1,0,3,0,0,0,0,0,0,2,frac+sub,89,28,0,0,False,14,14,0,8,14,10,20,7,2,0,0
20241210-0244-030b-a440-408aa1706839_7e8fa60b-40c1-4aed-a2d7-cbbbea9a6ef6_8分,8,11,2,2,0,4,0,0,0,0,0,0,2,frac+sub,153,38,0,0,False,22,23,0,11,18,26,39,12,2,0,0
20241210-0244-030b-a440-408aa1706839_8131aff3-d99a-4dd3-9832-19954407ea60_17分,17,21,2,6,2,6,0,1,0,0,0,0,4,frac+sup+sub+env,273,49,1,1,True,31,42,0,28,27,33,85,22,4,1,0
20241210-0244-030b-a440-408aa1706839_d08dace4-955b-40dc-a248-79cb72ccfaa8_14分,17,32,2,7,7,7,0,1,0,0,0,0,4,frac+sup+sub+env,344,56,0,0,False,24,55,0,26,28,32,119,51,8,1,0
20241210-0244-030b-a440-408aa1706839_d32cb343-324a-4aa1-91d5-dad40e8cf50a_14分,16,16,2,3,1,6,0,1,0,0,0,0,4,frac+sup+sub+env,264,54,0,0,False,43,33,0,22,31,36,61,35,2,1,0
20241210-0319-3742-f4bb-44624e894002_97fb4e2e-37d2-424c-87c8-c73c5c165236_3分,22,89,3,8,9,9,0,0,0,0,0,0,3,frac+sup+sub,710,48,0,0,False,95,181,0,8,75,34,295,18,4,0,0
20241210-0319-3742-f4bb-44624e894002_a49b9e97-8a1e-4cd3-8c2a-89132b087c1f_12分,32,148,3,17,15,15,6,1,0,0,0,0,5,frac+sup+sub+sqrt+env,1208,90,0,0,False,160,278,1,26,127,52,509,42,12,1,0
20241210-0319-3742-f4bb-44624e894002_c2155762-1a8d-44f7-915d-5632ec28292e_13分,23,117,3,15,12,14,1,3,0,0,0,0,5,frac+sup+sub+sqrt+env,922,68,0,0,False,124,184,2,16,84,48,416,37,6,5,0
20241210-0319-3742-f4bb-44624e894002_cd4769fa-c030-4755-a17a-97c31c928e04_4分,6,15,2,1,2,2,0,0,0,0,0,0,3,frac+sup+sub,146,34,0,0,False,23,30,0,15,14,8,49,3,4,0,0
20241211-2345-5128-f205-6590f3689273_86e44a09-d14a-4db1-bdff-45f7c16fcd05_7分,38,123,4,21,9,15,4,1,0,0,0,0,5,frac+sup+sub+sqrt+env,1011,87,3,3,True,125,166,3,52,83,32,488,50,11,1,0
20241211-2345-5128-f205-6590f3689273_9313fee8-a8bc-4958-86e2-8fd0213fc8a7_12分,27,88,3,17,13,11,2,3,0,0,0,0,5,frac+sup+sub+sqrt+env,727,65,0,0,False,103,121,1,25,74,32,345,14,9,3,0
20241211-2345-5128-f205-6590f3689273_d850b0db-76f3-4f07-a4ad-917f66606329_17分,25,143,3,15,14,12,1,4,0,0,0,3,6,frac+sup+sub+sqrt+env+textcircled,1089,75,1,1,True,135,205,2,17,99,44,540,28,14,5,0
20241211-2345-5128-f205-6590f3689273_da5f7a51-8ed8-4f48-b87a-2061b98eb215_1分,8,14,2,2,5,0,2,0,0,0,0,0,3,frac+sup+sqrt,108,31,0,0,False,14,19,0,4,11,2,50,8,0,0,0
20241214-0055-5965-cac6-3dd47f449294_220cbc36-ed1c-49fe-9d26-c9275c5ec195_9分,20,41,2,10,8,12,0,0,0,0,0,0,3,frac+sup+sub,424,35,0,0,False,56,117,0,31,48,14,155,2,1,0,0
20241214-0055-5965-cac6-3dd47f449294_2de0e8ff-aa69-45af-bbb8-f7937ed69cd7_15分,28,59,2,0,15,11,0,5,0,0,0,0,3,sup+sub+env,640,61,5,2,True,114,131,0,32,79,36,212,23,6,7,0
20241214-0055-5965-cac6-3dd47f449294_7bc978fd-1331-4c76-a77c-fa0052fa462b_9分,11,7,2,1,2,0,0,2,0,0,0,0,3,frac+sup+env,158,45,2,1,True,19,47,0,11,14,8,35,20,2,2,0
20241214-0055-5965-cac6-3dd47f449294_7d8bb926-9665-441c-9db0-eac1e2b05712_3分,5,6,1,2,2,0,0,0,0,0,0,0,2,frac+sup,91,28,0,0,False,15,20,0,6,12,8,26,3,1,0,0
20241220-1341-16dd-2f35-1d8bc1052208_2b1121bf-c061-4b32-be6e-f5856288c0e9_3分,18,21,1,14,0,0,0,0,0,0,0,0,1,frac,351,52,0,0,False,27,46,33,29,32,22,105,44,13,0,0
20241220-1341-16dd-2f35-1d8bc1052208_44ce5b07-f571-46f2-b831-d67846155095_10分,17,26,1,13,0,0,0,0,0,0,0,0,1,frac,384,56,0,0,False,36,58,40,11,41,24,130,29,15,0,0
20241220-1341-16dd-2f35-1d8bc1052208_bb9de268-c02a-47f0-90e3-6767758be0e0_4分,7,10,1,5,0,0,0,0,0,0,0,0,1,frac,141,32,0,0,False,15,23,16,2,17,6,50,9,3,0,0
20241220-1341-16dd-2f35-1d8bc1052208_f9f2e652-849f-4073-ac8c-27720e56ab3c_13分,25,41,2,14,2,0,0,7,0,0,0,4,4,frac+sup+env+textcircled,526,55,0,0,False,23,79,40,24,28,38,240,27,20,7,0
20241221-0109-2916-880e-88f442319771_1ececd67-6301-4ddc-9d63-c9bf01be5e3d_3分,11,23,2,6,3,0,1,0,0,0,0,0,3,frac+sup+sqrt,230,36,0,0,False,28,45,0,1,32,16,95,11,2,0,0
